Hubs		Lower bound		Best objective function
[1,7,9,14,18]		90088.66882776123		85390.88532521542
[1,7,9,14,19]		93477.9263888816		85390.88532521542
[1,7,9,15,16]		90471.13452482357		85390.88532521542
[1,7,9,15,17]		96555.0211776205		85390.88532521542
[1,7,9,15,18]		88761.26568115025		85390.88532521542
[1,7,9,15,19]		92856.61498447528		85390.88532521542
[1,7,9,16,17]		93218.35393244946		85390.88532521542
[1,7,9,16,18]		88772.32793427308		85390.88532521542
[1,7,9,16,19]		89793.33540476831		85390.88532521542
[1,7,9,17,18]		91559.87158155479		85390.88532521542
[1,7,9,17,19]		95057.74758403428		85390.88532521542
[1,7,9,18,19]		87936.5602791634		85390.88532521542
[1,7,10,11,12]		92954.21611314938		85390.88532521542
[1,7,10,11,13]		95876.32443632024		85390.88532521542
[1,7,10,11,14]		95078.35499169938		85390.88532521542
[1,7,10,11,15]		92771.25852067994		85390.88532521542
[1,7,10,11,16]		93511.63538424861		85390.88532521542
[1,7,10,11,17]		96552.93058993097		85390.88532521542
[1,7,10,11,18]		92455.70928004084		85390.88532521542
[1,7,10,11,19]		89966.58856190945		85390.88532521542
[1,7,10,12,13]		94813.18659767674		85390.88532521542
[1,7,10,12,14]		94213.86610324684		85390.88532521542
[1,7,10,12,15]		91838.47760028612		85390.88532521542
[1,7,10,12,16]		92831.81007639908		85390.88532521542
[1,7,10,12,17]		95665.5101077096		85390.88532521542
[1,7,10,12,18]		94543.57733474494		85390.88532521542
[1,7,10,12,19]		89035.8768568867		85390.88532521542
[1,7,10,13,14]		98716.82811472162		85390.88532521542
[1,7,10,13,15]		96424.18846605106		85390.88532521542
[1,7,10,13,16]		95431.17879082114		85390.88532521542
[1,7,10,13,17]		100211.69886476731		85390.88532521542
[1,7,10,13,18]		93944.97193285354		85390.88532521542
[1,7,10,13,19]		93191.60396348676		85390.88532521542
[1,7,10,14,15]		96343.32259120743		85390.88532521542
[1,7,10,14,16]		94881.26495073739		85390.88532521542
[1,7,10,14,17]		100032.4544444016		85390.88532521542
[1,7,10,14,18]		93171.29186482896		85390.88532521542
[1,7,10,14,19]		92934.77264691016		85390.88532521542
[1,7,10,15,16]		92701.33104420712		85390.88532521542
[1,7,10,15,17]		97821.89289066194		85390.88532521542
[1,7,10,15,18]		90923.59251601534		85390.88532521542
[1,7,10,15,19]		92348.92265659908		85390.88532521542
[1,7,10,16,17]		96457.50029310715		85390.88532521542
[1,7,10,16,18]		92264.69040134497		85390.88532521542
[1,7,10,16,19]		89739.66253658975		85390.88532521542
[1,7,10,17,18]		94731.148257694		85390.88532521542
[1,7,10,17,19]		94442.04387891246		85390.88532521542
[1,7,10,18,19]		87921.67528313663		85390.88532521542
[1,7,11,12,13]		104604.44434065149		85390.88532521542
[1,7,11,12,14]		103864.96838616686		85390.88532521542
[1,7,11,12,15]		99155.03912637		85390.88532521542
[1,7,11,12,16]		99982.38054093058		85390.88532521542
[1,7,11,12,17]		105254.21440275421		85390.88532521542
[1,7,11,12,18]		104292.92182898812		85390.88532521542
[1,7,11,12,19]		87713.14228803902		85390.88532521542
[1,7,11,13,14]		107899.29721446581		85390.88532521542
[1,7,11,13,15]		103229.80439773233		85390.88532521542
[1,7,11,13,16]		101625.16959894754		85390.88532521542
[1,7,11,13,17]		109298.57446113035		85390.88532521542
[1,7,11,13,18]		103852.37257038525		85390.88532521542
[1,7,11,13,19]		90809.24498425226		85390.88532521542
[1,7,11,14,15]		102718.63037292284		85390.88532521542
[1,7,11,14,16]		100689.86747080742		85390.88532521542
[1,7,11,14,17]		108512.0632599545		85390.88532521542
[1,7,11,14,18]		102966.49502134361		85390.88532521542
[1,7,11,14,19]		90092.18004045376		85390.88532521542
[1,7,11,15,16]		96725.99193546308		85390.88532521542
[1,7,11,15,17]		103936.04379708454		85390.88532521542
[1,7,11,15,18]		98485.01364081557		85390.88532521542
[1,7,11,15,19]		89324.55895984566		85390.88532521542
[1,7,11,16,17]		102163.50896690566		85390.88532521542
[1,7,11,16,18]		99471.85840892105		85390.88532521542
[1,7,11,16,19]		88109.59108831153		85390.88532521542
[1,7,11,17,18]		104479.58441335396		85390.88532521542
[1,7,11,17,19]		91598.61631420531		85390.88532521542
[1,7,11,18,19]		86967.78990953467		85390.88532521542
[1,7,12,13,14]		107454.69813847437		85390.88532521542
[1,7,12,13,15]		101548.65564414015		85390.88532521542
[1,7,12,13,16]		101247.11507148112		85390.88532521542
[1,7,12,13,17]		108820.72554460053		85390.88532521542
[1,7,12,13,18]		107319.56431100075		85390.88532521542
[1,7,12,13,19]		89314.38941154744		85390.88532521542
[1,7,12,14,15]		101238.04027300901		85390.88532521542
[1,7,12,14,16]		100528.73502674939		85390.88532521542
[1,7,12,14,17]		108241.05635835794		85390.88532521542
[1,7,12,14,18]		106553.44328638559		85390.88532521542
[1,7,12,14,19]		88753.79124148963		85390.88532521542
[1,7,12,15,16]		96278.31354153011		85390.88532521542
[1,7,12,15,17]		102424.53024359613		85390.88532521542
[1,7,12,15,18]		100811.9152587656		85390.88532521542
[1,7,12,15,19]		87897.31373116448		85390.88532521542
[1,7,12,16,17]		101978.87513895679		85390.88532521542
[1,7,12,16,18]		101214.99288598847		85390.88532521542
[1,7,12,16,19]		87375.51725664803		85390.88532521542
[1,7,12,17,18]		108022.98419150998		85390.88532521542
[1,7,12,17,19]		90234.26475201767		85390.88532521542
[1,7,12,18,19]		88936.65241826777		85390.88532521542
[1,7,13,14,15]		109262.9059249762		85390.88532521542
[1,7,13,14,16]		103035.97528273801		85390.88532521542
[1,7,13,14,17]		116220.07553173267		85390.88532521542
[1,7,13,14,18]		105996.36299476918		85390.88532521542
[1,7,13,14,19]		93220.0472428361		85390.88532521542
[1,7,13,15,16]		98921.24652775706		85390.88532521542
[1,7,13,15,17]		110498.24840966045		85390.88532521542
[1,7,13,15,18]		100307.99963709281		85390.88532521542
[1,7,13,15,19]		92555.64439585275		85390.88532521542
[1,7,13,16,17]		104531.93256989944		85390.88532521542
[1,7,13,16,18]		100575.77766308986		85390.88532521542
[1,7,13,16,19]		89729.11465368535		85390.88532521542
[1,7,13,17,18]		107470.62543405994		85390.88532521542
[1,7,13,17,19]		94744.34888964903		85390.88532521542
[1,7,13,18,19]		88208.25058346147		85390.88532521542
[1,7,14,15,16]		98660.03781097206		85390.88532521542
[1,7,14,15,17]		110662.61785110823		85390.88532521542
[1,7,14,15,18]		99823.02469236698		85390.88532521542
[1,7,14,15,19]		92484.95514840563		85390.88532521542
[1,7,14,16,17]		104009.79455881708		85390.88532521542
[1,7,14,16,18]		99691.51534590547		85390.88532521542
[1,7,14,16,19]		89217.92313797369		85390.88532521542
[1,7,14,17,18]		106716.57402946032		85390.88532521542
[1,7,14,17,19]		94660.02986523396		85390.88532521542
[1,7,14,18,19]		87473.29283980896		85390.88532521542
[1,7,15,16,17]		99974.83518449301		85390.88532521542
[1,7,15,16,18]		95572.90147455502		85390.88532521542
[1,7,15,16,19]		88617.60151239602		85390.88532521542
[1,7,15,17,18]		101121.44311638319		85390.88532521542
[1,7,15,17,19]		94077.59916594095		85390.88532521542
[1,7,15,18,19]		86805.20577194796		85390.88532521542
[1,7,16,17,18]		101253.98630623688		85390.88532521542
[1,7,16,17,19]		90822.98798640871		85390.88532521542
[1,7,16,18,19]		86396.35390347468		85390.88532521542
[1,7,17,18,19]		89061.97873873929		85390.88532521542
[1,8,9,10,11]		96178.6294359515		85390.88532521542
[1,8,9,10,12]		104975.4298690184		85390.88532521542
[1,8,9,10,13]		101852.21535894022		85390.88532521542
[1,8,9,10,14]		116253.21031055853		85390.88532521542
[1,8,9,10,15]		111951.75551456065		85390.88532521542
[1,8,9,10,16]		106639.71474705038		85390.88532521542
[1,8,9,10,17]		96619.67688491935		85390.88532521542
[1,8,9,10,18]		103031.46671775042		85390.88532521542
[1,8,9,10,19]		113766.94918924785		85390.88532521542
[1,8,9,11,12]		94076.83857024291		85390.88532521542
[1,8,9,11,13]		96508.36309761585		85390.88532521542
[1,8,9,11,14]		96324.58258863894		85390.88532521542
[1,8,9,11,15]		94559.86826580085		85390.88532521542
[1,8,9,11,16]		94363.6950912529		85390.88532521542
[1,8,9,11,17]		93594.59549379993		85390.88532521542
[1,8,9,11,18]		93516.6763055537		85390.88532521542
[1,8,9,11,19]		94535.15905071684		85390.88532521542
[1,8,9,12,13]		97811.1492338988		85390.88532521542
[1,8,9,12,14]		104681.43455024953		85390.88532521542
[1,8,9,12,15]		100784.25832358126		85390.88532521542
[1,8,9,12,16]		102638.30700998541		85390.88532521542
[1,8,9,12,17]		92182.17065472367		85390.88532521542
[1,8,9,12,18]		104600.48129239562		85390.88532521542
[1,8,9,12,19]		101774.21329401495		85390.88532521542
[1,8,9,13,14]		102847.2612606089		85390.88532521542
[1,8,9,13,15]		100197.36134696742		85390.88532521542
[1,8,9,13,16]		98174.60608567785		85390.88532521542
[1,8,9,13,17]		97470.61265858103		85390.88532521542
[1,8,9,13,18]		96947.7884078938		85390.88532521542
[1,8,9,13,19]		99657.82088056506		85390.88532521542
[1,8,9,14,15]		115074.5807406419		85390.88532521542
[1,8,9,14,16]		105782.03696907505		85390.88532521542
[1,8,9,14,17]		97231.1611269742		85390.88532521542
[1,8,9,14,18]		102587.04889558395		85390.88532521542
[1,8,9,14,19]		112936.58499466491		85390.88532521542
[1,8,9,15,16]		102055.08027822748		85390.88532521542
[1,8,9,15,17]		96021.98430097346		85390.88532521542
[1,8,9,15,18]		98972.2481025751		85390.88532521542
[1,8,9,15,19]		110663.2515099498		85390.88532521542
[1,8,9,16,17]		92851.57358076987		85390.88532521542
[1,8,9,16,18]		101494.55224746297		85390.88532521542
[1,8,9,16,19]		103313.36458855565		85390.88532521542
[1,8,9,17,18]		91273.40087880351		85390.88532521542
[1,8,9,17,19]		94645.64291531901		85390.88532521542
[1,8,9,18,19]		99804.56300677007		85390.88532521542
[1,8,10,11,12]		95765.05639453656		85390.88532521542
[1,8,10,11,13]		97757.7224968592		85390.88532521542
[1,8,10,11,14]		97490.35667048328		85390.88532521542
[1,8,10,11,15]		94772.6095964467		85390.88532521542
[1,8,10,11,16]		96329.0196407681		85390.88532521542
[1,8,10,11,17]		94665.78853334743		85390.88532521542
[1,8,10,11,18]		95335.73849683494		85390.88532521542
[1,8,10,11,19]		93778.94910999705		85390.88532521542
[1,8,10,12,13]		99401.43899890778		85390.88532521542
[1,8,10,12,14]		106423.46030203432		85390.88532521542
[1,8,10,12,15]		100998.84053116727		85390.88532521542
[1,8,10,12,16]		104689.87628534135		85390.88532521542
[1,8,10,12,17]		93830.74343481266		85390.88532521542
[1,8,10,12,18]		106584.08681541114		85390.88532521542
[1,8,10,12,19]		101229.00507520852		85390.88532521542
[1,8,10,13,14]		103689.6702541102		85390.88532521542
[1,8,10,13,15]		99672.10820842323		85390.88532521542
[1,8,10,13,16]		100113.64952276826		85390.88532521542
[1,8,10,13,17]		98477.61971439132		85390.88532521542
[1,8,10,13,18]		98740.56948675023		85390.88532521542
[1,8,10,13,19]		98791.96661069631		85390.88532521542
[1,8,10,14,15]		111675.44486627937		85390.88532521542
[1,8,10,14,16]		107850.9673274916		85390.88532521542
[1,8,10,14,17]		98116.12353109525		85390.88532521542
[1,8,10,14,18]		104531.56596121623		85390.88532521542
[1,8,10,14,19]		111497.47987547505		85390.88532521542
[1,8,10,15,16]		102618.4161578949		85390.88532521542
[1,8,10,15,17]		96013.91142109166		85390.88532521542
[1,8,10,15,18]		99389.32162400856		85390.88532521542
[1,8,10,15,19]		109252.25189331049		85390.88532521542
[1,8,10,16,17]		94778.76485632177		85390.88532521542
[1,8,10,16,18]		103796.6762302703		85390.88532521542
[1,8,10,16,19]		102929.05820762322		85390.88532521542
[1,8,10,17,18]		93054.32979612143		85390.88532521542
[1,8,10,17,19]		93753.96789937874		85390.88532521542
[1,8,10,18,19]		99380.6518242739		85390.88532521542
[1,8,11,12,13]		96855.60007095325		85390.88532521542
[1,8,11,12,14]		96662.20627694826		85390.88532521542
[1,8,11,12,15]		93786.57537813953		85390.88532521542
[1,8,11,12,16]		95954.05052572727		85390.88532521542
[1,8,11,12,17]		93893.57901797653		85390.88532521542
[1,8,11,12,18]		97608.10287054896		85390.88532521542
[1,8,11,12,19]		91353.36277065544		85390.88532521542
[1,8,11,13,14]		99420.6479645664		85390.88532521542
[1,8,11,13,15]		96427.24275572631		85390.88532521542
[1,8,11,13,16]		96666.40699882612		85390.88532521542
[1,8,11,13,17]		97492.58796682087		85390.88532521542
[1,8,11,13,18]		96293.1009095783		85390.88532521542
[1,8,11,13,19]		93491.60950613173		85390.88532521542
[1,8,11,14,15]		96388.08780537141		85390.88532521542
[1,8,11,14,16]		96328.29774527781		85390.88532521542
[1,8,11,14,17]		96583.86253204009		85390.88532521542
[1,8,11,14,18]		95898.15118319		85390.88532521542
[1,8,11,14,19]		93288.26833327857		85390.88532521542
[1,8,11,15,16]		93611.17246022377		85390.88532521542
[1,8,11,15,17]		94314.33547466766		85390.88532521542
[1,8,11,15,18]		93254.40494681359		85390.88532521542
[1,8,11,15,19]		92175.50025232873		85390.88532521542
[1,8,11,16,17]		93811.1000715621		85390.88532521542
[1,8,11,16,18]		95506.8491473259		85390.88532521542
[1,8,11,16,19]		91725.95155076745		85390.88532521542
[1,8,11,17,18]		93350.05033341318		85390.88532521542
[1,8,11,17,19]		90443.3127040772		85390.88532521542
[1,8,11,18,19]		90693.12827800783		85390.88532521542
[1,8,12,13,14]		101489.32769746857		85390.88532521542
[1,8,12,13,15]		97300.17541917624		85390.88532521542
[1,8,12,13,16]		99252.06688868445		85390.88532521542
[1,8,12,13,17]		95915.32901978905		85390.88532521542
[1,8,12,13,18]		101935.51603710873		85390.88532521542
[1,8,12,13,19]		94353.25836134143		85390.88532521542
[1,8,12,14,15]		103113.4676424217		85390.88532521542
[1,8,12,14,16]		105897.02054864372		85390.88532521542
[1,8,12,14,17]		95207.16223868661		85390.88532521542
[1,8,12,14,18]		108789.99969886563		85390.88532521542
[1,8,12,14,19]		100017.58955205628		85390.88532521542
[1,8,12,15,16]		100081.90590484474		85390.88532521542
[1,8,12,15,17]		92869.34314937289		85390.88532521542
[1,8,12,15,18]		102974.19301982922		85390.88532521542
[1,8,12,15,19]		97658.27924938747		85390.88532521542
[1,8,12,16,17]		93222.29269271831		85390.88532521542
[1,8,12,16,18]		106927.66315219921		85390.88532521542
[1,8,12,16,19]		98465.23416857007		85390.88532521542
[1,8,12,17,18]		95482.46739112111		85390.88532521542
[1,8,12,17,19]		89185.11666166228		85390.88532521542
[1,8,12,18,19]		100235.01168160635		85390.88532521542
[1,8,13,14,15]		102861.42285278674		85390.88532521542
[1,8,13,14,16]		101224.20493022821		85390.88532521542
[1,8,13,14,17]		100924.51065421925		85390.88532521542
[1,8,13,14,18]		100430.91893316733		85390.88532521542
[1,8,13,14,19]		98510.21024393634		85390.88532521542
[1,8,13,15,16]		97046.31865004741		85390.88532521542
[1,8,13,15,17]		98669.44041919569		85390.88532521542
[1,8,13,15,18]		96337.82681724057		85390.88532521542
[1,8,13,15,19]		96645.89410211158		85390.88532521542
[1,8,13,16,17]		95891.9112251784		85390.88532521542
[1,8,13,16,18]		98810.825360532		85390.88532521542
[1,8,13,16,19]		94831.79793890263		85390.88532521542
[1,8,13,17,18]		95000.58073326969		85390.88532521542
[1,8,13,17,19]		93767.6579588775		85390.88532521542
[1,8,13,18,19]		93470.39363637095		85390.88532521542
[1,8,14,15,16]		103211.77189634826		85390.88532521542
[1,8,14,15,17]		98600.9048000013		85390.88532521542
[1,8,14,15,18]		101193.015850236		85390.88532521542
[1,8,14,15,19]		108636.85150247565		85390.88532521542
[1,8,14,16,17]		95233.15109842212		85390.88532521542
[1,8,14,16,18]		104729.61405201346		85390.88532521542
[1,8,14,16,19]		101340.90524050078		85390.88532521542
[1,8,14,17,18]		94118.05437857256		85390.88532521542
[1,8,14,17,19]		93491.83839203772		85390.88532521542
[1,8,14,18,19]		98087.74782544779		85390.88532521542
[1,8,15,16,17]		93090.78660553884		85390.88532521542
[1,8,15,16,18]		99160.33386619319		85390.88532521542
[1,8,15,16,19]		99104.88521813283		85390.88532521542
[1,8,15,17,18]		91907.92444340594		85390.88532521542
[1,8,15,17,19]		92983.40755048743		85390.88532521542
[1,8,15,18,19]		95887.46641773285		85390.88532521542
[1,8,16,17,18]		92649.4838895241		85390.88532521542
[1,8,16,17,19]		89899.46713687207		85390.88532521542
[1,8,16,18,19]		97230.72403025308		85390.88532521542
[1,8,17,18,19]		88186.70781015813		85390.88532521542
[1,9,10,11,12]		92996.9122964692		85390.88532521542
[1,9,10,11,13]		94810.38558851638		85390.88532521542
[1,9,10,11,14]		94705.14323960857		85390.88532521542
[1,9,10,11,15]		92861.62640472836		85390.88532521542
[1,9,10,11,16]		93388.50209034883		85390.88532521542
[1,9,10,11,17]		91891.77410106211		85390.88532521542
[1,9,10,11,18]		92318.24439039791		85390.88532521542
[1,9,10,11,19]		93614.89633215073		85390.88532521542
[1,9,10,12,13]		96199.38932869374		85390.88532521542
[1,9,10,12,14]		103057.81297499477		85390.88532521542
[1,9,10,12,15]		99079.56241948457		85390.88532521542
[1,9,10,12,16]		101180.5434794763		85390.88532521542
[1,9,10,12,17]		91080.59291847284		85390.88532521542
[1,9,10,12,18]		102965.94777363678		85390.88532521542
[1,9,10,12,19]		101038.83098166436		85390.88532521542
[1,9,10,13,14]		100439.00353264292		85390.88532521542
[1,9,10,13,15]		97710.3011069593		85390.88532521542
[1,9,10,13,16]		96739.2264002023		85390.88532521542
[1,9,10,13,17]		95572.39235704881		85390.88532521542
[1,9,10,13,18]		95289.16980816654		85390.88532521542
[1,9,10,13,19]		98480.68348334017		85390.88532521542
[1,9,10,14,15]		109696.33520127043		85390.88532521542
[1,9,10,14,16]		104334.7956135498		85390.88532521542
[1,9,10,14,17]		95351.02632192992		85390.88532521542
[1,9,10,14,18]		100916.568625807		85390.88532521542
[1,9,10,14,19]		111319.80790568917		85390.88532521542
[1,9,10,15,16]		100526.76459386027		85390.88532521542
[1,9,10,15,17]		94065.33066889593		85390.88532521542
[1,9,10,15,18]		97220.6935039562		85390.88532521542
[1,9,10,15,19]		108961.71390608573		85390.88532521542
[1,9,10,16,17]		91856.24088763002		85390.88532521542
[1,9,10,16,18]		99998.8983432556		85390.88532521542
[1,9,10,16,19]		102519.72378958756		85390.88532521542
[1,9,10,17,18]		90054.82927141196		85390.88532521542
[1,9,10,17,19]		93639.60796384123		85390.88532521542
[1,9,10,18,19]		98950.52419747703		85390.88532521542
[1,9,11,12,13]		92829.32699785662		85390.88532521542
[1,9,11,12,14]		92885.8047859628		85390.88532521542
[1,9,11,12,15]		90913.81882543373		85390.88532521542
[1,9,11,12,16]		92457.34467271598		85390.88532521542
[1,9,11,12,17]		90039.11661364388		85390.88532521542
[1,9,11,12,18]		93652.80239527088		85390.88532521542
[1,9,11,12,19]		91302.43885016388		85390.88532521542
[1,9,11,13,14]		95468.10076240271		85390.88532521542
[1,9,11,13,15]		93378.34049184232		85390.88532521542
[1,9,11,13,16]		93069.80824383404		85390.88532521542
[1,9,11,13,17]		93460.51679420935		85390.88532521542
[1,9,11,13,18]		92169.4954730458		85390.88532521542
[1,9,11,13,19]		93259.58796785216		85390.88532521542
[1,9,11,14,15]		93444.81378837732		85390.88532521542
[1,9,11,14,16]		92981.57057239687		85390.88532521542
[1,9,11,14,17]		92768.4367440063		85390.88532521542
[1,9,11,14,18]		92024.4173287687		85390.88532521542
[1,9,11,14,19]		93226.48080249253		85390.88532521542
[1,9,11,15,16]		91168.09022562248		85390.88532521542
[1,9,11,15,17]		91341.49958464826		85390.88532521542
[1,9,11,15,18]		90284.31603067191		85390.88532521542
[1,9,11,15,19]		91998.9244920692		85390.88532521542
[1,9,11,16,17]		90386.31198533396		85390.88532521542
[1,9,11,16,18]		91750.67189598395		85390.88532521542
[1,9,11,16,19]		91570.13225111041		85390.88532521542
[1,9,11,17,18]		89398.25556564468		85390.88532521542
[1,9,11,17,19]		90376.65278481142		85390.88532521542
[1,9,11,18,19]		90393.29317945988		85390.88532521542
[1,9,12,13,14]		96764.62943991597		85390.88532521542
[1,9,12,13,15]		94096.50078425651		85390.88532521542
[1,9,12,13,16]		94807.06486002088		85390.88532521542
[1,9,12,13,17]		91792.1932120561		85390.88532521542
[1,9,12,13,18]		97031.91938617837		85390.88532521542
[1,9,12,13,19]		94155.17440694911		85390.88532521542
[1,9,12,14,15]		99165.69767975698		85390.88532521542
[1,9,12,14,16]		100945.85520633482		85390.88532521542
[1,9,12,14,17]		91275.10905131114		85390.88532521542
[1,9,12,14,18]		102838.7905118718		85390.88532521542
[1,9,12,14,19]		99955.12559739404		85390.88532521542
[1,9,12,15,16]		96981.24671160855		85390.88532521542
[1,9,12,15,17]		89820.01675055308		85390.88532521542
[1,9,12,15,18]		98989.49812416823		85390.88532521542
[1,9,12,15,19]		97481.02706525174		85390.88532521542
[1,9,12,16,17]		89604.60813579793		85390.88532521542
[1,9,12,16,18]		101640.90454549392		85390.88532521542
[1,9,12,16,19]		98275.04827736599		85390.88532521542
[1,9,12,17,18]		91406.18821193397		85390.88532521542
[1,9,12,17,19]		89183.88030872394		85390.88532521542
[1,9,12,18,19]		99949.32274187612		85390.88532521542
[1,9,13,14,15]		99146.08050462231		85390.88532521542
[1,9,13,14,16]		96929.18099078012		85390.88532521542
[1,9,13,14,17]		96479.4756441277		85390.88532521542
[1,9,13,14,18]		95608.88831217884		85390.88532521542
[1,9,13,14,19]		98301.26267924954		85390.88532521542
[1,9,13,15,16]		94272.3183332322		85390.88532521542
[1,9,13,15,17]		95107.1321976598		85390.88532521542
[1,9,13,15,18]		93036.81981888495		85390.88532521542
[1,9,13,15,19]		96322.1583079513		85390.88532521542
[1,9,13,16,17]		92198.44973554996		85390.88532521542
[1,9,13,16,18]		94106.35193353778		85390.88532521542
[1,9,13,16,19]		94528.81860534483		85390.88532521542
[1,9,13,17,18]		90780.11256210087		85390.88532521542
[1,9,13,17,19]		93586.4051069738		85390.88532521542
[1,9,13,18,19]		93023.39850392225		85390.88532521542
[1,9,14,15,16]		100119.11733194606		85390.88532521542
[1,9,14,15,17]		95118.04226864697		85390.88532521542
[1,9,14,15,18]		97147.91352413537		85390.88532521542
[1,9,14,15,19]		108443.53660405474		85390.88532521542
[1,9,14,16,17]		91730.77222915116		85390.88532521542
[1,9,14,16,18]		99518.97731137395		85390.88532521542
[1,9,14,16,19]		101173.54590667307		85390.88532521542
[1,9,14,17,18]		90088.6688277612		85390.88532521542
[1,9,14,17,19]		93477.9263888816		85390.88532521542
[1,9,14,18,19]		97776.37269272916		85390.88532521542
[1,9,15,16,17]		90471.13452482354		85390.88532521542
[1,9,15,16,18]		95800.20327462634		85390.88532521542
[1,9,15,16,19]		98822.7376548316		85390.88532521542
[1,9,15,17,18]		88761.26568115025		85390.88532521542
[1,9,15,17,19]		92856.61498447528		85390.88532521542
[1,9,15,18,19]		95461.30305554072		85390.88532521542
[1,9,16,17,18]		88772.32793427305		85390.88532521542
[1,9,16,17,19]		89793.33540476828		85390.88532521542
[1,9,16,18,19]		96790.55162982525		85390.88532521542
[1,9,17,18,19]		87936.5602791634		85390.88532521542
[1,10,11,12,13]		95856.46547214528		85390.88532521542
[1,10,11,12,14]		95808.5795758397		85390.88532521542
[1,10,11,12,15]		92856.49909687735		85390.88532521542
[1,10,11,12,16]		95664.94855788277		85390.88532521542
[1,10,11,12,17]		92954.21611314936		85390.88532521542
[1,10,11,12,18]		96770.59346264755		85390.88532521542
[1,10,11,12,19]		91247.97163567439		85390.88532521542
[1,10,11,13,14]		97892.16200801311		85390.88532521542
[1,10,11,13,15]		94822.3072190194		85390.88532521542
[1,10,11,13,16]		96307.17061753184		85390.88532521542
[1,10,11,13,17]		95876.32443632022		85390.88532521542
[1,10,11,13,18]		95338.98816222517		85390.88532521542
[1,10,11,13,19]		93014.02475377396		85390.88532521542
[1,10,11,14,15]		94829.48206273605		85390.88532521542
[1,10,11,14,16]		96114.56926168292		85390.88532521542
[1,10,11,14,17]		95078.35499169937		85390.88532521542
[1,10,11,14,18]		95089.5463335363		85390.88532521542
[1,10,11,14,19]		92889.94927293755		85390.88532521542
[1,10,11,15,16]		93320.99439647525		85390.88532521542
[1,10,11,15,17]		92771.25852067996		85390.88532521542
[1,10,11,15,18]		92369.35051700621		85390.88532521542
[1,10,11,15,19]		91697.65358004568		85390.88532521542
[1,10,11,16,17]		93511.63538424861		85390.88532521542
[1,10,11,16,18]		95223.43630762154		85390.88532521542
[1,10,11,16,19]		91609.9956202796		85390.88532521542
[1,10,11,17,18]		92455.70928004084		85390.88532521542
[1,10,11,17,19]		89966.58856190945		85390.88532521542
[1,10,11,18,19]		90471.94442078087		85390.88532521542
[1,10,12,13,14]		99705.5505365298		85390.88532521542
[1,10,12,13,15]		95674.24510912108		85390.88532521542
[1,10,12,13,16]		98104.46199878449		85390.88532521542
[1,10,12,13,17]		94813.18659767673		85390.88532521542
[1,10,12,13,18]		100239.50370715186		85390.88532521542
[1,10,12,13,19]		94166.55173312586		85390.88532521542
[1,10,12,14,15]		100933.66378988951		85390.88532521542
[1,10,12,14,16]		104557.8881032277		85390.88532521542
[1,10,12,14,17]		94213.86610324685		85390.88532521542
[1,10,12,14,18]		106382.85965642423		85390.88532521542
[1,10,12,14,19]		99915.42021247673		85390.88532521542
[1,10,12,15,16]		99060.62363229747		85390.88532521542
[1,10,12,15,17]		91838.47760028613		85390.88532521542
[1,10,12,15,18]		100979.06222706701		85390.88532521542
[1,10,12,15,19]		97476.58229786585		85390.88532521542
[1,10,12,16,17]		92831.81007639905		85390.88532521542
[1,10,12,16,18]		105487.04738278026		85390.88532521542
[1,10,12,16,19]		98343.519038648		85390.88532521542
[1,10,12,17,18]		94543.57733474494		85390.88532521542
[1,10,12,17,19]		89035.8768568867		85390.88532521542
[1,10,12,18,19]		100054.53755094718		85390.88532521542
[1,10,13,14,15]		99908.82811444349		85390.88532521542
[1,10,13,14,16]		100151.97293366298		85390.88532521542
[1,10,13,14,17]		98716.82811472163		85390.88532521542
[1,10,13,14,18]		98763.81057054325		85390.88532521542
[1,10,13,14,19]		97966.43667504282		85390.88532521542
[1,10,13,15,16]		96131.93350436579		85390.88532521542
[1,10,13,15,17]		96424.18846605108		85390.88532521542
[1,10,13,15,18]		94828.56530550009		85390.88532521542
[1,10,13,15,19]		96022.592921276		85390.88532521542
[1,10,13,16,17]		95431.17879082111		85390.88532521542
[1,10,13,16,18]		97668.90959877215		85390.88532521542
[1,10,13,16,19]		94634.52651518026		85390.88532521542
[1,10,13,17,18]		93944.97193285354		85390.88532521542
[1,10,13,17,19]		93191.60396348673		85390.88532521542
[1,10,13,18,19]		93167.89428590947		85390.88532521542
[1,10,14,15,16]		102168.95428834765		85390.88532521542
[1,10,14,15,17]		96343.32259120744		85390.88532521542
[1,10,14,15,18]		99129.8807960185		85390.88532521542
[1,10,14,15,19]		107564.77178936696		85390.88532521542
[1,10,14,16,17]		94881.26495073737		85390.88532521542
[1,10,14,16,18]		103396.17073473759		85390.88532521542
[1,10,14,16,19]		101228.17110541445		85390.88532521542
[1,10,14,17,18]		93171.29186482896		85390.88532521542
[1,10,14,17,19]		92934.77264691013		85390.88532521542
[1,10,14,18,19]		97869.78576362233		85390.88532521542
[1,10,15,16,17]		92701.3310442071		85390.88532521542
[1,10,15,16,18]		98144.74072178605		85390.88532521542
[1,10,15,16,19]		98912.62347110444		85390.88532521542
[1,10,15,17,18]		90923.59251601534		85390.88532521542
[1,10,15,17,19]		92348.92265659908		85390.88532521542
[1,10,15,18,19]		95589.97674396534		85390.88532521542
[1,10,16,17,18]		92264.69040134494		85390.88532521542
[1,10,16,17,19]		89739.66253658972		85390.88532521542
